,Unnamed: 0,file,start_time,end_time,participant,ground_truth,ground_truth_cleaned,Whisper_tiny,ground_truth_translated,Whisper_tiny_translated,WER,CER,BLEU,WordNet_first,WordNet_all,GloVe,Sent2Vec
0,14218,D0066_A,1260.83,1274.98,66.0,然后是回到家乡的话呢，它是类似于做更全面的一种I/b做I T岗就什么都可能会去做这样子，不是很明确什么技术方向。,然后是回到家乡的话呢，它是类似于做更全面的一种I做I T岗就什么都可能会去做这样子，不是很明确什么技术方向。,然後是回到家鄉的話呢他是類似於做更全面的一種愛提感就什麼都可能會去做這樣子我真的很明確什麼技術方向,"Then, talking about returning to the hometown, it's like doing a more comprehensive type of I doing I T post where anything might be done, it's not very clear what technical direction.","Then, if he returns to his hometown, he is like doing a more comprehensive type of love. He might do anything. I am really clear about what technical direction.",0.575,0.3695652173913043,0.4248701974389119,0.2831639939603153,0.27076868647060964,0.9902673363685608,0.06773334741592407
1,6679,D0032_A,820.83,828.14,32.0,还是/p[还是]相对比较友好的，他也不会说刻意说你，哎你[你]现在就有这个毛病怎么怎么样的，但是。,还是相对比较友好的，他也不会说刻意说你，哎你现在就有这个毛病怎么怎么样的，但是。,还是相对比较有好他也不会说可以说你按一下现在就这个毛病怎么样当然,"It's still relatively friendly, he won't deliberately say to you, ""Hey, you have this problem now, so and so"", but.","He is still relatively good and will not say you can say press it now, what about this problem now of course",0.78125,0.5739130434782609,0.273151750818306,0.2765350865782609,0.28449870158761686,0.974097728729248,0.0780562162399292
2,6657,D0032_A,647.7,651.32,32.0,这个语言方面的培养啊，包括这个陪伴相对会少一些。,这个语言方面的培养啊，包括这个陪伴相对会少一些。,这个鱼要方面的培养啊包括这个培养相对会少一件,"The cultivation in terms of language, including the companionship, will be relatively less.","This fish needs to be trained in various aspects, including that the training will be relatively less in one aspect.",0.9375,0.7032967032967034,0.2918781818286186,0.30395612497374236,0.2953111511398835,0.9756554961204529,0.10600215196609497
3,5300,D0027_A,579.13,591.27,27.0,直接就回家了，我也没有参加什么，就是他体检的时候也没有考这个口不口吃这一项，也没有让你念一段文字什么的，这个事儿就这么过去了，嗯/i。,直接就回家了，我也没有参加什么，就是他体检的时候也没有考这个口不口吃这一项，也没有让你念一段文字什么的，这个事儿就这么过去了，。,直接就回家了我也没有参加什么大家体现的时候也没有考虑口罗实际下也没有让你你也认为文字什么的就是这么过去了,"I just went home directly, I didn't participate in anything, even when he was having a physical examination, he didn't test for stuttering, nor did he ask you to read a paragraph or anything, and the matter just passed like this,.","I just went home directly and I didn't participate in what everyone showed. I also didn't consider anything when I actually went down. I didn't let you, you also think that text or something just passed like this.",0.6730769230769231,0.5217391304347826,0.3842425273744374,0.29059095866294193,0.2626701970625933,0.98398756980896,0.043559491634368896
4,12170,D0057_A,270.29,275.29,57.0,然后但是<overlap>他[他]论文没有出多久就被证伪了，在他。,然后但是<overlap>他论文没有出多久就被证伪了，在他。,然后单于他论文没有出多少小就被证委了在他,"Then, however, <overlap> his paper was debunked not long after it was published, in his.","Then, he didn't produce many papers before he was certified by the committee.",0.8095238095238095,0.6818181818181818,2.7450775699162755e-78,0.2951872518450057,0.294437995148535,0.9681374430656433,0.11150431632995605
5,1142,D0006_A,780.79,791.44,6.0,嗯/i，有[有有]，但[但]是我们会非常，对非常那种一个正[正正]式吧，就是会跟他。,，有，但是我们会非常，对非常那种一个正式吧，就是会跟他。,"有,但是我們會非常有一個正式吧,就是會跟他",", Yes, but we will be very, towards that very kind of a formal one, that is, we will follow him.","Yes, but we will have a very formal one, that is, we will follow him",0.38461538461538464,0.3125,0.5552239375875848,0.3130674015813334,0.29245110375049493,0.995507001876831,0.0680779218673706
6,5158,D0026_A,1585.7559158091306,1595.26,26.0,拒/b绝但有时也会出现不得不给客户打电话的情况，然后我当时呃/i是因为我同事想在旁边指/b[指]导我怎么跟[跟跟]他们打。,拒绝但有时也会出现不得不给客户打电话的情况，然后我当时是因为我同事想在旁边指导我怎么跟他们打。,"據覺,但有些有些出現不得不給客戶打電話的情況然後我當時是因為我同時想在旁邊直到我怎麼跟他們打","Refuse but sometimes there will be situations where you have to call the customer, and then at that time it was because my colleague wanted to guide me on how to call them.","According to perception, but sometimes there are situations where I have to call customers, and then I was because I wanted to be by the side until I how to call them",0.6285714285714286,0.46511627906976744,0.5270995286744898,0.31052692170502255,0.22663433760345486,0.9912179112434387,0.02792876958847046
7,6389,D0031_A,1436.89,1438.1,31.0,呃/i/p。,。,喔 喔,.,Oh Oh,2.0,5.0,0.0,0.0,0.0,0.0,0.04082554578781128
8,12889,D0060_A,265.39,274.8,60.0,呃/i用一种那个别样的眼光，就是估计他那个心里*就想，咦这个[这个]医生怎么[怎么怎么怎么]说话还结巴。,用一种那个别样的眼光，就是估计他那个心里*就想，咦这个医生怎么说话还结巴。,用一种别样的眼光就是不知它的心理得去想也这个医生怎么怎么说啊 还接吧,"With a kind of different perspective, it is estimated that he is thinking in his mind, huh, why does this doctor stammer when he speaks.","Using a different perspective is not knowing what it's thinking, also wondering what this doctor is saying, still accept it, huh?",0.8620689655172413,0.5588235294117647,0.2207169862638737,0.29358138405084105,0.24424752803751823,0.9851111173629761,0.04125148057937622
9,7118,D0034_A,631.69,642.47,34.0,然后我呢给相对于其他人就是/p背单词背课文的能/b力就会差非常多。,然后我呢给相对于其他人就是背单词背课文的能力就会差非常多。,然后我能给相对于其他人就是被单词被课门的能力就会差非常多,Then my ability to memorize words and texts compared to others will be much worse.,Then I can give the ability to be worded and be subject to others will be much worse,0.5625,0.43902439024390244,0.479676449968321,0.373866411366411,0.29556370228718903,0.981805682182312,0.014217674732208252
10,11407,D0053_A,2293.26,2300.05,53.0,嗯/i然后/p嗯/i特别是现在，我们公司有个股东，他跟他哥哥都有点口吃。,然后特别是现在，我们公司有个股东，他跟他哥哥都有点口吃。,然后特别实现在我们公司有个股东他跟他哥哥都有点口试,"And especially now, our company has a shareholder, he and his brother both have a bit of a stutter.","Then specifically implemented in our company, there is a shareholder who has a bit of an oral examination with his brother.",0.8636363636363636,0.6666666666666666,0.382168164855617,0.28903545208022435,0.23722836565687905,0.9900795221328735,0.04844999313354492
11,3907,D0020_A,862.71,871.07,20.0,我估计他们听的也[也]很难受，所以/p在那种环境上面是压力特别大的。,我估计他们听的也很难受，所以在那种环境上面是压力特别大的。,我故事他們聽的言也很難受所以在那種話語上面是壓力特別大的,"I guess they also find it hard to listen, so the pressure is particularly high in that kind of environment.","My story is very hard for them to hear, so the pressure is particularly high in that kind of discourse.",0.4090909090909091,0.37383177570093457,0.6137401634582897,0.29481292829419153,0.31476249967065595,0.9934768080711365,0.027636468410491943
12,8751,D0041_A,50.71,63.67,41.0,啊/i我还有我日常[我日常]，嗯/i我日常的工作内容就是/p，嗯/i接诊各种类型的，嗯/i这种颈肩腰腿痛的病人。,我还有我日常，我日常的工作内容就是，接诊各种类型的，这种颈肩腰腿痛的病人。,我日常的工作内容就是你接着各种内行的最终简单要得痛的定人,"I still have my daily routine, the content of my daily work is, treating patients with various types of, this kind of neck, shoulder, waist, and leg pain.",My daily work content is you continue to various insider's final simple need for painful decisions,0.8857142857142857,0.6688311688311688,0.08592680881126655,0.24814319594364612,0.26223014078154067,0.9315160512924194,0.11754876375198364
13,10040,D0047_A,950.53,952.16,47.0,那需要付费吗？,那需要付费吗？,我們終於會找到一個結生這是第一關心的製作材亞裝備黑核燈,Do I need to pay for that?,We will finally find a tie that is the first concern of the production materials Asian equipment black core lamp,2.375,3.6538461538461537,3.910521471383976e-155,0.265292047497632,0.23331633627232523,0.8996204137802124,0.15278518199920654
14,14493,D0067_A,2196.62,2203.12,67.0,就[就]算以前会有一些吧我估计他现在嗯/i现在也差不多吧。,就算以前会有一些吧我估计他现在现在也差不多吧。,就算你前也会有一些国估计他现在也差不多了,"Even if there were some before, I guess he's about the same now.","Even if you were ahead, there would be some countries who probably are about the same now",0.7058823529411765,0.703125,0.3859026422497229,0.313320907742395,0.36235297202881245,0.9785751700401306,0.039905011653900146
15,13840,D0064_A,775.76,783.81,64.0,呃/i体[体]悟，我就觉得我现在嗯/i/p没有因为口吃而[而/r]有太多的心理的负担或者是。,体悟，我就觉得我现在没有因为口吃而有太多的心理的负担或者是。,我就覺得我現在沒有因為口氣有太多的心理的負擔或者是,"Comprehend, I feel that I don't have too much psychological burden or so because of stuttering now.",I just feel that I don't have too much psychological burden or because of my tone now.,0.2857142857142857,0.24242424242424243,0.7597383875533317,0.3001514314823847,0.2695248982977607,0.9938091039657593,0.011237382888793945
16,8002,D0038_A,64.41,67.42,38.0,然后/p散步一个小时到三个小时吧。,然后散步一个小时到三个小时吧。,然后上部一个小时到三个小时吧,Then take a walk for one hour to three hours.,Then the upper part takes about one to three hours,0.6363636363636364,0.5111111111111111,0.34779310158558213,0.38064130295720283,0.27555251694334965,0.9627947807312012,0.03661710023880005
17,8432,D0039_A,757.6,762.48,39.0,啊，但是我倒也[也]不存在是比较的问题啊，但是[是]如果是。,啊，但是我倒也不存在是比较的问题啊，但是如果是。,但是我都也不存在是比较的问题但是如果是,"Ah, but I don't really have the problem of comparison, but if it is.",But I also do not exist is a comparative problem but if it is,0.7368421052631579,0.6323529411764706,0.31189224373367924,0.29295658386708184,0.2502863858143086,0.9670233726501465,0.08977389335632324
